Sprint Confidential and Privileged,,,,,,,,,PeopleSoft,,,,,,,Run Date:,27-DEC-2021
,,,,,,,,Journal to Feeder System Drill Back,,,,,,,,Run Time:,13:31:32
ReportID:,Z_GL0004

Journal Date : ,="01-JAN-2021 to 31-DEC-2021"
Ledger : ,ACTUALS
Account : ,="208600"
Fiscal Year,Accounting Period,Journal ID,Trans Ref Num,Reversal Code,Source,Journal Date,Unpost Sequence No.,Business Unit,Account,Region,Cost Center,Product,Segment,Affiliate,Journal Description,Journal Line Description,Journal Line No.,Journal Line Ref,Journal Status,Journal Amount,Amount From Source,Voucher ID,Voucher Line No.,Distrib Line No.,Invoice ID,Invoice Date,Ship Date,Shipto ID,Payment Type,Payment ID,Vendor ID,Vendor Name,PO ID,Item ID,Expense Type,Expense Doc ID,Expense Doc Type,Expense Line No,Expense Distrib Line,Expense Unpost Seq,Expense Sheet Operator ID,Expenses Operator Name,PC Business Unit,Project ID,Activity ID,Resource Type,Resource Category,Resource Sub Category,Line Description, Oprid, User Name,PO Line No, Quantity, Unit Price, BAN, sPro Contractor Name
2022, 4,="APACC63843",ACCRUALS,="N",="AP",30-APR-2021,0,="020",="208600",="SC",="01162", , , , ,="AP Vouchers",7, ,P, ,             $25.00,="K5597816",     1,     1,="SP1619",01-APR-2021,,KSOPHR,="R",="14504333",="0000224512",="STATE OF SC", , , , , , , , , , , , , , , , ,="Sp Sol SC 2020 Return",="prodcntl",="Control-M and scheduling ID",0.000000000000000000000000000000000000,0.0000000000000,0.0000000000000,"SITSP9133159981","",
2022,10,="GACLSBU",BMISTRY,="N",="LFT",31-OCT-2021,0,="020",="208600",="SC",="01162", , , ,="Lgl Entity Cls Oct21",="Lgl Close 0A9",52, ,P,            $400.00,            $400.00, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022,12,="GABKL12100",SP846265,="N",="ENT",31-DEC-2021,0,="020",="208600",="SC",="01162", , , ,="Dec 2021 - Misc Cash",="25 State of South Car 31443",32,MATCHED,P,          $-3982.00,          $-3982.00, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022,12,="GABKL12100",SP846265,="N",="ENT",31-DEC-2021,0,="020",="208600",="SC",="01162", , , ,="Dec 2021 - Misc Cash",="19 State of South Car 31443",38,MATCHED,P,          $-3843.00,          $-3843.00, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 2,="APACC60486",ACCRUALS,="N",="AP",28-FEB-2021,0,="020",="208600",="TN",="01162", , , ,="Accounts Payable Accrual",="AP Vouchers",1, ,P,             $59.13,             $59.13,="K5090390",     1,     1,="ACG0034",12-FEB-2021,,KSOPHR,="R",="0010083016",="0000201799",="STATE OF TENNESSEE", , , , , , , , , , , , , , , , ,="Nex Part Op Co LID L1114296448",="prodcntl",="Control-M and scheduling ID",0.000000000000000000000000000000000000,0.0000000000000,0.0000000000000,"ACG9138270610","",
2022, 3,="APACC62271",ACCRUALS,="N",="AP",31-MAR-2021,0,="020",="208600",="TN",="01162", , , ,="Accounts Payable Accrual",="AP Vouchers",2, ,P,          $60000.00,          $60000.00,="K5341179",     1,     1,="SP1621",08-MAR-2021,,KSOPHR,="R",="0010083175",="0000201799",="STATE OF TENNESSEE", , , , , , , , , , , , , , , , ,="SCCLP 123120 TN Ext",="prodcntl",="Control-M and scheduling ID",0.000000000000000000000000000000000000,0.0000000000000,0.0000000000000,"SITSP9133159981","",
2022, 4,="APACC63843",ACCRUALS,="N",="AP",30-APR-2021,0,="020",="208600",="TN",="01162", , , ,="Accounts Payable Accrual",="AP Vouchers",8, ,P,            $100.00,            $100.00,="K5597817",     1,     1,="SP1620",01-APR-2021,,KSOPHR,="R",="0010083436",="0000201799",="STATE OF TENNESSEE", , , , , , , , , , , , , , , , ,="Sp Sol TN 2020 Franch Ext",="prodcntl",="Control-M and scheduling ID",0.000000000000000000000000000000000000,0.0000000000000,0.0000000000000,"SITSP9133159981","",
2022, 4,="APACC64913",ACCRUALS,="N",="AP",30-APR-2021,0,="020",="208600",="TN",="01162", , , ,="Accounts Payable Accrual",="AP Vouchers",1, ,P,              $0.41,              $0.41,="K5851274",     1,     1,="ACG0079",27-APR-2021,,KSOPHR,="R",="0010083645",="0000201799",="STATE OF TENNESSEE", , , , , , , , , , , , , , , , ,="CW3 TN FRNCH Notice 5.20",="prodcntl",="Control-M and scheduling ID",0.000000000000000000000000000000000000,0.0000000000000,0.0000000000000,"ACG9138270610","",
2022, 6,="APACC67105",ACCRUALS,="N",="AP",30-JUN-2021,0,="020",="208600",="TN",="01162", , , ,="Accounts Payable Accrual",="AP Vouchers",4, ,P,        $1400000.00,        $1400000.00,="K5973258",     2,     1,="PJR0062",10-JUN-2021,,KSOPHR,="R",="0010083837",="0000201799",="STATE OF TENNESSEE", , , , , , , , , , , , , , , , ,="020 TN Q2 Franchise 12.31.21",="prodcntl",="Control-M and scheduling ID",0.000000000000000000000000000000000000,0.0000000000000,0.0000000000000,"PJR9133154455","",
2022, 6,="APACC67243",ACCRUALS,="N",="AP",30-JUN-2021,0,="020",="208600",="TN",="01162", , , ,="Accounts Payable Accrual",="AP Vouchers",1, ,P,         $150000.00,         $150000.00,="K5985762",     1,     1,="PJR0063",11-JUN-2021,,KSOPHR,="R",="0010083937",="0000201799",="STATE OF TENNESSEE", , , , , , , , , , , , , , , , ,="020 TN Franch for 003 est 2021",="prodcntl",="Control-M and scheduling ID",0.000000000000000000000000000000000000,0.0000000000000,0.0000000000000,"PJR9133154455","",
2022, 6,="GABKL06100",SP846265,="N",="ENT",30-JUN-2021,0,="020",="208600",="TN",="01162", , , ,="June 2021 - Misc Cash",="69 State of Tennessee 29086",11,MATCHED,P,            $-18.92,            $-18.92, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 9,="APACC71797",ACCRUALS,="N",="AP",30-SEP-2021,0,="020",="208600",="TN",="01162", , , ,="Accounts Payable Accrual",="AP Vouchers",2, ,P,         $130000.00,          $70000.00,="K6232504",     1,     1,="JCH507",13-SEP-2021,,KSOPHR,="R",="0012232077",="0000201799",="STATE OF TENNESSEE", , , , , , , , , , , , , , , , ,="020 TN Franch for 003 est 2021",="prodcntl",="Control-M and scheduling ID",0.000000000000000000000000000000000000,0.0000000000000,0.0000000000000,"PJR9133154455","",
2022, 9,="APACC71797",ACCRUALS,="N",="AP",30-SEP-2021,0,="020",="208600",="TN",="01162", , , , ,="AP Vouchers",2, ,P, ,          $60000.00,="K6232505",     2,     1,="JCH508",13-SEP-2021,,KSOPHR,="R",="0012232078",="0000201799",="STATE OF TENNESSEE", , , , , , , , , , , , , , , , ,="020 TN Q3 Franchise 12.31.21",="prodcntl",="Control-M and scheduling ID",0.000000000000000000000000000000000000,0.0000000000000,0.0000000000000,"PJR9133154455","",
2022, 2,="APACC60358",ACCRUALS,="N",="AP",28-FEB-2021,0,="021",="208600",="DE", , , , ,="Accounts Payable Accrual",="AP Vouchers",21, ,P,          $54525.00,          $54525.00,="K5083590",     1,     1,="AEF0393",10-FEB-2021,,KSOPHR,="R",="0010083002",="0000200371",="CORPORATION SERVICE COMPANY", , , , , , , , , , , , , , , , ,="DE corp Annual Rpts_3-1-21",="prodcntl",="Control-M and scheduling ID",0.000000000000000000000000000000000000,0.0000000000000,0.0000000000000,"SITAEF 913 315 5743","",
2022, 2,="APACC60581",ACCRUALS,="N",="AP",28-FEB-2021,0,="021",="208600",="DE", , , , ,="Accounts Payable Accrual",="AP Vouchers",22, ,P,           $1500.00,           $1500.00,="K5100287",     1,     1,="AEF0394",12-FEB-2021,,KSOPHR,="R",="0010083019",="0000200805",="STATE OF DELAWARE", , , , , , , , , , , , , , , , ,="DE_LLC AnRpts_2-21 merge",="prodcntl",="Control-M and scheduling ID",0.000000000000000000000000000000000000,0.0000000000000,0.0000000000000,"SITAEF 913 315 5743","",
2022, 4,="APACC63846",ACCRUALS,="N",="AP",30-APR-2021,0,="021",="208600",="AL",="01162", , , ,="Accounts Payable Accrual",="AP Vouchers",51, ,P,           $7500.00,           $7500.00,="K5620098",     1,     1,="VCK0173",06-APR-2021,,KSOPHR,="R",="0010083471",="0000200838",="STATE OF ALABAMA", , , , , , , , , , , , , , , , ,="021 AL FRNCH Rtrn 12.20",="prodcntl",="Control-M and scheduling ID",0.000000000000000000000000000000000000,0.0000000000000,0.0000000000000,"VCK9138271288","",
2022, 4,="APACC64679",ACCRUALS,="N",="AP",30-APR-2021,0,="021",="208600",="AR",="01162", , , ,="Accounts Payable Accrual",="AP Vouchers",24, ,P,            $153.00,            $153.00,="K5832497",     1,     1,="VCK0187",23-APR-2021,,KSOPHR,="R",="0010083638",="0000201798",="STATE OF ARKANSAS", , , , , , , , , , , , , , , , ,="2021 Arkansas FRNCH SUMC",="prodcntl",="Control-M and scheduling ID",0.000000000000000000000000000000000000,0.0000000000000,0.0000000000000,"VCK9138271288","",
2022, 4,="APACC63846",ACCRUALS,="N",="AP",30-APR-2021,0,="021",="208600",="GA",="01162", , , ,="Accounts Payable Accrual",="AP Vouchers",52, ,P,           $5000.00,           $5000.00,="K5620097",     1,     1,="VCK0172",06-APR-2021,,KSOPHR,="R",="0010083472",="0000200912",="STATE OF GEORGIA", , , , , , , , , , , , , , , , ,="021 GA FRNCH Rtrn 12.20",="prodcntl",="Control-M and scheduling ID",0.000000000000000000000000000000000000,0.0000000000000,0.0000000000000,"VCK9138271288","",
2022, 4,="APACC63846",ACCRUALS,="N",="AP",30-APR-2021,0,="021",="208600",="LA",="01162", , , ,="Accounts Payable Accrual",="AP Vouchers",53, ,P,          $65000.00,          $65000.00,="K5620099",     1,     1,="VCK0174",06-APR-2021,,KSOPHR,="R",="0010083475",="0000221115",="STATE OF LOUISIANA", , , , , , , , , , , , , , , , ,="021 LA FRNCH Rtrn 12.20",="prodcntl",="Control-M and scheduling ID",0.000000000000000000000000000000000000,0.0000000000000,0.0000000000000,"VCK9138271288","",
2022, 3,="FTRCLS021",VKALAIM,="N",="STX",31-MAR-2021,0,="021",="208600",="MS",="01162", , , ,="033120 ST TU FranTx Recls",="SUMC Fran Recls",1, ,P,          $-1831.00,          $-1831.00, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 4,="APACC63846",ACCRUALS,="N",="AP",30-APR-2021,0,="021",="208600",="MS",="01162", , , ,="Accounts Payable Accrual",="AP Vouchers",54, ,P,          $80000.00,          $80000.00,="K5620100",     1,     1,="VCK0175",06-APR-2021,,KSOPHR,="R",="0010083470",="0000200835",="STATE OF MISSISSIPPI", , , , , , , , , , , , , , , , ,="021 MS FRNCH Rtrn 12.20",="prodcntl",="Control-M and scheduling ID",0.000000000000000000000000000000000000,0.0000000000000,0.0000000000000,"VCK9138271288","",
2022, 3,="FTRCLS021",VKALAIM,="N",="STX",31-MAR-2021,0,="021",="208600",="NC",="01162", , , ,="033120 ST TU FranTx Recls",="SUMC Fran Recls",2, ,P,         $-57484.00,         $-57484.00, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 4,="APACC63846",ACCRUALS,="N",="AP",30-APR-2021,0,="021",="208600",="NC",="01162", , , ,="Accounts Payable Accrual",="AP Vouchers",55, ,P,         $250000.00,         $250000.00,="K5620101",     1,     1,="VCK0176",06-APR-2021,,KSOPHR,="R",="0010083474",="0000205320",="STATE OF NORTH CAROLINA", , , , , , , , , , , , , , , , ,="021 NC FRNCH Rtrn 12.20",="prodcntl",="Control-M and scheduling ID",0.000000000000000000000000000000000000,0.0000000000000,0.0000000000000,"VCK9138271288","",
2022, 4,="APACC63846",ACCRUALS,="N",="AP",30-APR-2021,0,="021",="208600",="SC",="01162", , , ,="Accounts Payable Accrual",="AP Vouchers",56, ,P,          $50000.00,          $50000.00,="K5620102",     1,     1,="VCK0177",06-APR-2021,,KSOPHR,="R",="0010083476",="0000224512",="STATE OF SC", , , , , , , , , , , , , , , , ,="021 SC FRNCH Rtrn 12.20",="prodcntl",="Control-M and scheduling ID",0.000000000000000000000000000000000000,0.0000000000000,0.0000000000000,"VCK9138271288","",
2022, 3,="FTRCLS021",VKALAIM,="N",="STX",31-MAR-2021,0,="021",="208600",="TN",="01162", , , ,="033120 ST TU FranTx Recls",="SUMC Fran Recls",3, ,P,         $-37273.00,         $-37273.00, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 4,="APACC63846",ACCRUALS,="N",="AP",30-APR-2021,0,="021",="208600",="TN",="01162", , , ,="Accounts Payable Accrual",="AP Vouchers",57, ,P,         $175000.00,         $175000.00,="K5620103",     1,     1,="VCK0178",06-APR-2021,,KSOPHR,="R",="0010083473",="0000201799",="STATE OF TENNESSEE", , , , , , , , , , , , , , , , ,="021 TN FRNCH Rtrn 12.20",="prodcntl",="Control-M and scheduling ID",0.000000000000000000000000000000000000,0.0000000000000,0.0000000000000,"VCK9138271288","",
2022, 2,="APACC60169",ACCRUALS,="N",="AP",28-FEB-2021,0,="027",="208600",="AL",="01162", , , ,="Accounts Payable Accrual",="AP Vouchers",8, ,P,           $8495.00,           $8495.00,="K5052844",     1,     1,="TDH0218",03-FEB-2021,,KSOPHR,="R",="0010082989",="0000200838",="STATE OF ALABAMA", , , , , , , , , , , , , , , , ,="3.31.20 AL PPT Rtn Bal Due",="prodcntl",="Control-M and scheduling ID",0.000000000000000000000000000000000000,0.0000000000000,0.0000000000000,"TDH9133155740","",
2022, 3,="APACC62216",ACCRUALS,="N",="AP",31-MAR-2021,0,="027",="208600",="AL",="01162", , , ,="Accounts Payable Accrual",="AP Vouchers",4, ,P,           $1500.00,           $1500.00,="K5359855",     1,     1,="TDH0224",11-MAR-2021,,KSOPHR,="R",="0010083169",="0000200838",="STATE OF ALABAMA", , , , , , , , , , , , , , , , ,="12.31.20 AL NxtSys Franch",="prodcntl",="Control-M and scheduling ID",0.000000000000000000000000000000000000,0.0000000000000,0.0000000000000,"TDH9133155740","",
2022, 3,="APACC62430",ACCRUALS,="N",="AP",31-MAR-2021,0,="027",="208600",="AL",="01162", , , ,="Accounts Payable Accrual",="AP Vouchers",2, ,P,             $10.00,             $10.00,="K5404670",     1,     1,="TDH0228",16-MAR-2021,,KSOPHR,="R", ,="0000200838",="STATE OF ALABAMA", , , , , , , , , , , , , , , , ,="3.31.20 AL PPT Rtn Bal Due",="prodcntl",="Control-M and scheduling ID",0.000000000000000000000000000000000000,0.0000000000000,0.0000000000000,"TDH9133155740","",
2022, 3,="APACC62430",ACCRUALS,="N",="AP",31-MAR-2021,0,="027",="208600",="AL",="01162", , , , ,="AP Vouchers",2, ,P, , ,="K5404670",     1,     1,="TDH0228",16-MAR-2021,,KSOPHR,="R",="14493434",="0000200838",="STATE OF ALABAMA", , , , , , , , , , , , , , , , ,="3.31.20 AL PPT Rtn Bal Due",="prodcntl",="Control-M and scheduling ID",0.000000000000000000000000000000000000,0.0000000000000,0.0000000000000,"TDH9133155740","",
2022, 6,="APACC67980",ACCRUALS,="N",="AP",30-JUN-2021,0,="027",="208600",="AL",="01162", , , ,="Accounts Payable Accrual",="AP Vouchers",1, ,P,            $156.10,            $156.10,="K6027630",     1,     1,="TDH0241",24-JUN-2021,,KSOPHR,="R",="0010083960",="0000200838",="STATE OF ALABAMA", , , , , , , , , , , , , , , , ,="3.31.20 AL PPT Notice",="prodcntl",="Control-M and scheduling ID",0.000000000000000000000000000000000000,0.0000000000000,0.0000000000000,"TDH9133155740","",
2022, 7,="APACC68606",ACCRUALS,="N",="AP",31-JUL-2021,0,="027",="208600",="AL",="01162", , , ,="Accounts Payable Accrual",="AP Vouchers",5, ,P,           $1500.00,           $1500.00,="K6061487",     1,     1,="ECB0448",10-JUL-2021,,KSOPHR,="R",="0010084004",="0000200838",="STATE OF ALABAMA", , , , , , , , , , , , , , , , ,="027 AL FRNCH 3.31.2021",="prodcntl",="Control-M and scheduling ID",0.000000000000000000000000000000000000,0.0000000000000,0.0000000000000,"ECB9138271297","",
2022, 7,="APCLS68801",CLOSE,="N",="AP",31-JUL-2021,0,="027",="208600",="AL",="01162", , , ,="AP Manual Closures",="AP Closed Vouchers",1, ,P,            $-10.00,            $-10.00,="K5404670",     1,     1,="TDH0228",16-MAR-2021,,KSOPHR,="R", ,="0000200838",="STATE OF ALABAMA", , , , , , , , , , , , , , , , ,="3.31.20 AL PPT Rtn Bal Due",="prodcntl",="Control-M and scheduling ID",0.000000000000000000000000000000000000,0.0000000000000,0.0000000000000,"TDH9133155740","",
2022, 7,="APCLS68801",CLOSE,="N",="AP",31-JUL-2021,0,="027",="208600",="AL",="01162", , , , ,="AP Closed Vouchers",1, ,P, , ,="K5404670",     1,     1,="TDH0228",16-MAR-2021,,KSOPHR,="R",="14493434",="0000200838",="STATE OF ALABAMA", , , , , , , , , , , , , , , , ,="3.31.20 AL PPT Rtn Bal Due",="prodcntl",="Control-M and scheduling ID",0.000000000000000000000000000000000000,0.0000000000000,0.0000000000000,"TDH9133155740","",
2022,11,="GABKL11100",SP846265,="N",="ENT",30-NOV-2021,0,="027",="208600",="AL",="01162", , , ,="Nov 2021 - Misc Cash",="38 State of AL 31382",19,MATCHED,P,           $-193.00,           $-193.00, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 3,="APACC62053",ACCRUALS,="N",="AP",31-MAR-2021,0,="027",="208600",="CA",="01162", , , ,="Accounts Payable Accrual",="AP Vouchers",10, ,P,          $12590.00,            $800.00,="K5341354",     1,     1,="ECB0408",09-MAR-2021,,KSOPHR,="R",="0010083132",="0000233508",="FRANCHISE TAX BOARD", , , , , , , , , , , , , , , , ,="CA IT EXT 12.20 Ann Tax",="prodcntl",="Control-M and scheduling ID",0.000000000000000000000000000000000000,0.0000000000000,0.0000000000000,"ECB9138271297","",
2022, 3,="APACC62053",ACCRUALS,="N",="AP",31-MAR-2021,0,="027",="208600",="CA",="01162", , , , ,="AP Vouchers",10, ,P, ,          $11790.00,="K5341355",     1,     1,="ECB0409",09-MAR-2021,,KSOPHR,="R",="0010083133",="0000233508",="FRANCHISE TAX BOARD", , , , , , , , , , , , , , , , ,="027 CA IT EXT 12.20 Est Fee",="prodcntl",="Control-M and scheduling ID",0.000000000000000000000000000000000000,0.0000000000000,0.0000000000000,"ECB9138271297","",
2022, 7,="APACC68606",ACCRUALS,="N",="AP",31-JUL-2021,0,="027",="208600",="CA",="01162", , , ,="Accounts Payable Accrual",="AP Vouchers",6, ,P,          $12590.00,            $800.00,="K6061492",     1,     1,="ECB0453",10-JUL-2021,,KSOPHR,="R",="0010084006",="0000233508",="FRANCHISE TAX BOARD", , , , , , , , , , , , , , , , ,="027 CAAnnl Tax12.31.21",="prodcntl",="Control-M and scheduling ID",0.000000000000000000000000000000000000,0.0000000000000,0.0000000000000,"ECB9138271297","",
2022, 7,="APACC68606",ACCRUALS,="N",="AP",31-JUL-2021,0,="027",="208600",="CA",="01162", , , , ,="AP Vouchers",6, ,P, ,          $11790.00,="K6061493",     1,     1,="ECB0454",10-JUL-2021,,KSOPHR,="R",="0010084007",="0000233508",="FRANCHISE TAX BOARD", , , , , , , , , , , , , , , , ,="027 CAEst Fee12.31.21",="prodcntl",="Control-M and scheduling ID",0.000000000000000000000000000000000000,0.0000000000000,0.0000000000000,"ECB9138271297","",
2022, 3,="FTRCLSFRAN",THUNT,="N",="FTX",16-MAR-2021,0,="027",="208600",="RI",="01162", , , ,="Recls Franchise Pmts Refunds",="Recls Fran Pmt",7, ,P,            $400.00,            $400.00, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 7,="APACC68606",ACCRUALS,="N",="AP",31-JUL-2021,0,="027",="208600",="RI",="01162", , , ,="Accounts Payable Accrual",="AP Vouchers",7, ,P,            $400.00,            $400.00,="K6061491",     1,     1,="ECB0452",10-JUL-2021,,KSOPHR,="R",="14519761",="0000201010",="STATE OF RHODE ISLAND", , , , , , , , , , , , , , , , ,="027 RILLC Ext3.31.2021",="prodcntl",="Control-M and scheduling ID",0.000000000000000000000000000000000000,0.0000000000000,0.0000000000000,"ECB9138271297","",
2022, 3,="APACC62143",ACCRUALS,="N",="AP",31-MAR-2021,0,="072",="208600",="CA",="01162", , , ,="Accounts Payable Accrual",="AP Vouchers",2, ,P,          $12590.00,            $800.00,="K5351921",     1,     1,="ACG0049",10-MAR-2021,,KSOPHR,="R",="0010083149",="0000233508",="FRANCHISE TAX BOARD", , , , , , , , , , , , , , , , ,="072 CA FRNCH EXT 12.21 tax",="prodcntl",="Control-M and scheduling ID",0.000000000000000000000000000000000000,0.0000000000000,0.0000000000000,"ACG9138270610","",
2022, 3,="APACC62143",ACCRUALS,="N",="AP",31-MAR-2021,0,="072",="208600",="CA",="01162", , , , ,="AP Vouchers",2, ,P, ,          $11790.00,="K5351922",     1,     1,="ACG0050",10-MAR-2021,,KSOPHR,="R",="0010083150",="0000233508",="FRANCHISE TAX BOARD", , , , , , , , , , , , , , , , ,="072 CA FRNCH EXT 12.21 fee",="prodcntl",="Control-M and scheduling ID",0.000000000000000000000000000000000000,0.0000000000000,0.0000000000000,"ACG9138270610","",
2022, 3,="APACC62145",ACCRUALS,="N",="AP",31-MAR-2021,0,="081",="208600",="AL",="01162", , , ,="Accounts Payable Accrual",="AP Vouchers",3, ,P,           $1000.00,           $1000.00,="K5353765",     1,     1,="AEF0397",10-MAR-2021,,KSOPHR,="R",="0010083143",="0000200838",="STATE OF ALABAMA", , , , , , , , , , , , , , , , ,="12.31.20 AL SSHCLP Franch",="prodcntl",="Control-M and scheduling ID",0.000000000000000000000000000000000000,0.0000000000000,0.0000000000000,"AEF9133155743","",
2022, 4,="GACLSBU",BMISTRY,="N",="LFT",30-APR-2021,0,="081",="208600",="AL",="01162", , , ,="Lgl Entity Cls Apr21",="Legal Entity Closure - BU 081",211, ,P,          $-1000.00,          $-1000.00, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 3,="APACC62145",ACCRUALS,="N",="AP",31-MAR-2021,0,="081",="208600",="CA",="01162", , , ,="Accounts Payable Accrual",="AP Vouchers",4, ,P,          $12590.00,            $800.00,="K5353766",     1,     1,="AEF0398",10-MAR-2021,,KSOPHR,="R",="0010083157",="0000233508",="FRANCHISE TAX BOARD", , , , , , , , , , , , , , , , ,="12.31.20 CA  LLC Annual Tax",="prodcntl",="Control-M and scheduling ID",0.000000000000000000000000000000000000,0.0000000000000,0.0000000000000,"AEF9133155743","",
2022, 3,="APACC62145",ACCRUALS,="N",="AP",31-MAR-2021,0,="081",="208600",="CA",="01162", , , , ,="AP Vouchers",4, ,P, ,          $11790.00,="K5353767",     1,     1,="AEF0399",10-MAR-2021,,KSOPHR,="R",="0010083158",="0000233508",="FRANCHISE TAX BOARD", , , , , , , , , , , , , , , , ,="12.31.20 CA LLC Est Fee",="prodcntl",="Control-M and scheduling ID",0.000000000000000000000000000000000000,0.0000000000000,0.0000000000000,"AEF9133155743","",
2022, 4,="GACLSBU",BMISTRY,="N",="LFT",30-APR-2021,0,="081",="208600",="CA",="01162", , , ,="Lgl Entity Cls Apr21",="Legal Entity Closure - BU 081",212, ,P,         $-12590.00,         $-12590.00, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 3,="APACC62145",ACCRUALS,="N",="AP",31-MAR-2021,0,="081",="208600",="KY",="01162", , , ,="Accounts Payable Accrual",="AP Vouchers",5, ,P,            $175.00,            $175.00,="K5353770",     1,     1,="AEF0402",10-MAR-2021,,KSOPHR,="R",="14492116",="0000200864",="COMMONWEALTH OF KENTUCKY", , , , , , , , , , , , , , , , ,="12.31.20 KY SSHCLP Ext",="prodcntl",="Control-M and scheduling ID",0.000000000000000000000000000000000000,0.0000000000000,0.0000000000000,"AEF9133155743","",
2022, 4,="GACLSBU",BMISTRY,="N",="LFT",30-APR-2021,0,="081",="208600",="KY",="01162", , , ,="Lgl Entity Cls Apr21",="Legal Entity Closure - BU 081",213, ,P,           $-175.00,           $-175.00, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 3,="APACC62145",ACCRUALS,="N",="AP",31-MAR-2021,0,="081",="208600",="RI",="01162", , , ,="Accounts Payable Accrual",="AP Vouchers",6, ,P,            $400.00,            $400.00,="K5353772",     1,     1,="AEF0404",10-MAR-2021,,KSOPHR,="R",="14492125",="0000201010",="STATE OF RHODE ISLAND", , , , , , , , , , , , , , , , ,="12.31.20 RI SSHC Ext",="prodcntl",="Control-M and scheduling ID",0.000000000000000000000000000000000000,0.0000000000000,0.0000000000000,"SITAEF 913 315 5743","",
2022, 4,="GACLSBU",BMISTRY,="N",="LFT",30-APR-2021,0,="081",="208600",="RI",="01162", , , ,="Lgl Entity Cls Apr21",="Legal Entity Closure - BU 081",214, ,P,           $-400.00,           $-400.00, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 3,="PCFTX085R",THUNT,="N",="STX",31-MAR-2021,0,="085",="208600",="TN", , , , ,="033120 ST TU FranTx Recls",="SSLP Fran Recls",2, ,P,          $98220.00,          $98220.00, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 3,="APACC62148",ACCRUALS,="N",="AP",31-MAR-2021,0,="085",="208600",="AL",="01162", , , ,="Accounts Payable Accrual",="AP Vouchers",12, ,P,          $15100.00,          $15000.00,="K5351908",     1,     1,="ACG0036",10-MAR-2021,,KSOPHR,="R",="0010083138",="0000200838",="STATE OF ALABAMA", , , , , , , , , , , , , , , , ,="085 AL FRNCH Rtn 12.20",="prodcntl",="Control-M and scheduling ID",0.000000000000000000000000000000000000,0.0000000000000,0.0000000000000,"ACG9138270610","",
2022, 3,="APACC62148",ACCRUALS,="N",="AP",31-MAR-2021,0,="085",="208600",="AL",="01162", , , , ,="AP Vouchers",12, ,P, ,            $100.00,="K5351931",     1,     1,="ACG0059",10-MAR-2021,,KSOPHR,="R",="0010083141",="0000200838",="STATE OF ALABAMA", , , , , , , , , , , , , , , , ,="S85 AL FRNCH Rtn 12.20",="prodcntl",="Control-M and scheduling ID",0.000000000000000000000000000000000000,0.0000000000000,0.0000000000000,"ACG9138270610","",
2022, 3,="FTRCLSFRAN",THUNT,="N",="FTX",16-MAR-2021,0,="085",="208600",="AL",="01162", , , ,="Recls Franchise Pmts Refunds",="Recls Fran Refund",3, ,P,           $-900.00,           $-900.00, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 6,="APACC67064",ACCRUALS,="N",="AP",30-JUN-2021,0,="085",="208600",="AL",="01162", , , ,="Accounts Payable Accrual",="AP Vouchers",10, ,P,          $15100.00,            $100.00,="K5971121",     1,     1,="ACG0091",08-JUN-2021,,KSOPHR,="R",="0010083830",="0000200838",="STATE OF ALABAMA", , , , , , , , , , , , , , , , ,="S85 AL FRNCH Rtn 3.21",="prodcntl",="Control-M and scheduling ID",0.000000000000000000000000000000000000,0.0000000000000,0.0000000000000,"ACG9138270610","",
2022, 6,="APACC67064",ACCRUALS,="N",="AP",30-JUN-2021,0,="085",="208600",="AL",="01162", , , , ,="AP Vouchers",10, ,P, , ,="K5971121",     1,     1,="ACG0091",08-JUN-2021,,KSOPHR,="R", ,="0000200838",="STATE OF ALABAMA", , , , , , , , , , , , , , , , ,="S85 AL FRNCH Rtn 3.21",="prodcntl",="Control-M and scheduling ID",0.000000000000000000000000000000000000,0.0000000000000,0.0000000000000,"ACG9138270610","",
