Sprint Confidential and Privileged,,,,,,,,,PeopleSoft,,,,,,,Run Date:,27-DEC-2021
,,,,,,,,Journal to Feeder System Drill Back,,,,,,,,Run Time:,13:31:32
ReportID:,Z_GL0004

Journal Date : ,="01-JAN-2021 to 31-DEC-2021"
Ledger : ,ACTUALS
Account : ,="790200"
Fiscal Year,Accounting Period,Journal ID,Trans Ref Num,Reversal Code,Source,Journal Date,Unpost Sequence No.,Business Unit,Account,Region,Cost Center,Product,Segment,Affiliate,Journal Description,Journal Line Description,Journal Line No.,Journal Line Ref,Journal Status,Journal Amount,Amount From Source,Voucher ID,Voucher Line No.,Distrib Line No.,Invoice ID,Invoice Date,Ship Date,Shipto ID,Payment Type,Payment ID,Vendor ID,Vendor Name,PO ID,Item ID,Expense Type,Expense Doc ID,Expense Doc Type,Expense Line No,Expense Distrib Line,Expense Unpost Seq,Expense Sheet Operator ID,Expenses Operator Name,PC Business Unit,Project ID,Activity ID,Resource Type,Resource Category,Resource Sub Category,Line Description, Oprid, User Name,PO Line No, Quantity, Unit Price, BAN, sPro Contractor Name
2022, 5,="LDI5N0521A",MDUDLEY,="N",="LDI",31-MAY-2021,0,="05N",="790200", , , , , ,="SWEDEN MAY 2021 ACTIVITY",="Skatteverket 1655658371679",51,37954,P,           $2800.72,           $2800.72, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 5,="LDI5N0521A",MDUDLEY,="N",="LDI",31-MAY-2021,0,="05N",="790200", , , , , ,="SWEDEN MAY 2021 ACTIVITY",="FY2020 Wage Tax adjustment",100,38003,P,         $-15949.23,         $-15949.23, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 5,="LDI5N0521A",MDUDLEY,="N",="LDI",31-MAY-2021,0,="05N",="790200", , , , , ,="SWEDEN MAY 2021 ACTIVITY",="Tax refund 07/04",115,38018,P,         $-13925.59,         $-13925.59, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 7,="LDI5N0721A",MDUDLEY,="N",="LDI",31-JUL-2021,0,="05N",="790200", , , , , ,="SWEDEN JUL 2021 ACTIVITY",="Skatteverket 1655658371679",2,38158,P,           $2866.00,           $2866.00, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 8,="LDI5N0821A",MDUDLEY,="N",="LDI",31-AUG-2021,0,="05N",="790200", , , , , ,="SWEDEN AUG 2021 ACTIVITY",="Skatteverket 1655658371679",10,38323,P,           $2782.01,           $2782.01, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 9,="LDI5N0921A",MDUDLEY,="N",="LDI",30-SEP-2021,0,="05N",="790200", , , , , ,="SWEDEN SEP 2021 ACTIVITY",="Skatteverket 1655658371679",2,38460,P,           $2763.04,           $2763.04, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022,10,="LDI5N1021A",MDUDLEY,="N",="LDI",31-OCT-2021,0,="05N",="790200", , , , , ,="SWEDEN OCT 2021 ACTIVITY",="Skatteverket 1655658371679",5,38599,P,           $2776.27,           $2776.27, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022,11,="LDI5N1121A",MDUDLEY,="N",="LDI",30-NOV-2021,0,="05N",="790200", , , , , ,="SWEDEN NOV 2021 ACTIVITY",="Skatteverket 1655658371679",12,38727,P,           $2752.85,           $2752.85, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022,10,="LDI5Q1021A",MDUDLEY,="N",="LDI",31-OCT-2021,0,="05Q",="790200", , , , , ,="UK OCT 2021 ACTIVITY",="HMRC Cumbernauld 1645112612",184,189662,P,           $3157.08,           $3157.08, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 1,="LDI5T0121A",BGUDENKA,="N",="LDI",31-JAN-2021,0,="05T",="790200", , , , , ,="Brazil 05T Jan 2021 Activity",="IRPJ TAXABLE DEFFERED 2020",8, ,P,            $748.32,            $748.32, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 1,="LDI5T0121A",BGUDENKA,="N",="LDI",31-JAN-2021,0,="05T",="790200", , , , , ,="Brazil 05T Jan 2021 Activity",="IRPJ PAYABLE 12/2020",10, ,P,            $270.39,            $270.39, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 1,="LDI5T0121A",BGUDENKA,="N",="LDI",31-JAN-2021,0,="05T",="790200", , , , , ,="Brazil 05T Jan 2021 Activity",="IRPJ DEDUCTIBLE DEFFERED 20",12, ,P,         $-11086.82,         $-11086.82, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 1,="LDI5T0121A",BGUDENKA,="N",="LDI",31-JAN-2021,0,="05T",="790200", , , , , ,="Brazil 05T Jan 2021 Activity",="CSLL TAXABLE DEFFERED 2020",51, ,P,            $269.40,            $269.40, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 1,="LDI5T0121A",BGUDENKA,="N",="LDI",31-JAN-2021,0,="05T",="790200", , , , , ,="Brazil 05T Jan 2021 Activity",="CSLL PAYABLE 12/2020",53, ,P,            $162.23,            $162.23, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 1,="LDI5T0121A",BGUDENKA,="N",="LDI",31-JAN-2021,0,="05T",="790200", , , , , ,="Brazil 05T Jan 2021 Activity",="CSLL DEDUCTIBLE DEFFERED 20",55, ,P,          $-3991.26,          $-3991.26, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022,10,="LDI5T1021A",BGUDENKA,="N",="LDI",31-OCT-2021,0,="05T",="790200", , , , , ,="Brazil 05T October 2021 Activi",="CSLL PAYABLE 09/2021",4, ,P,             $57.46,             $57.46, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022,10,="LDI5T1021A",BGUDENKA,="N",="LDI",31-OCT-2021,0,="05T",="790200", , , , , ,="Brazil 05T October 2021 Activi",="IRPJ PAYABLE 09/2021",16, ,P,             $95.77,             $95.77, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 1,="LDI5U0121A",BGUDENKA,="N",="LDI",31-JAN-2021,0,="05U",="790200", , , , , ,="Canada 05U Jan 2021 Activity",="INCOME TAX INSTALMENTS 04/0",36, ,P,           $3071.96,           $3071.96, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 2,="LDI5U0221A",BGUDENKA,="N",="LDI",28-FEB-2021,0,="05U",="790200", , , , , ,="Canada 05U Feb 2021 Activity",="INCOME TAX INSTALMENTS 05/0",10, ,P,           $3103.58,           $3103.58, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 2,="LDI5U0221A",BGUDENKA,="N",="LDI",28-FEB-2021,0,="05U",="790200", , , , , ,="Canada 05U Feb 2021 Activity",="INCOME TAX PAYABLE 2020",209, ,P,          $12679.19,          $12679.19, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 3,="LDI5U0321A",BGUDENKA,="N",="LDI",31-MAR-2021,0,="05U",="790200", , , , , ,="Canada 05U Mar 2021 Activity",="INCOME TAX INSTALMENTS 06/0",14, ,P,           $3102.36,           $3102.36, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 4,="LDI5U0421A",BGUDENKA,="N",="LDI",30-APR-2021,0,="05U",="790200", , , , , ,="Canada 05U Apr 2021 Activity",="INCOME TAX INSTALMENTS 07/0",20, ,P,           $3140.11,           $3140.11, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 6,="LDI5X0621A",BGUDENKA,="N",="LDI",30-JUN-2021,0,="05X",="790200", , , , , ,="Mexico 05X June 2021 Activity",="ANNUAL TAX 2020",36, ,P,          $15183.73,          $15183.73, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 1,="LDI6Q0121A",KMOELLER,="N",="LDI",31-JAN-2021,0,="06Q",="790200", , , , , ,="New Zealand Jan 2021 Activity",="Inland Revenue Department 2",17,37865,P,           $3299.65,           $3299.65, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 4,="LDI6Q0421A",KMOELLER,="N",="LDI",30-APR-2021,0,="06Q",="790200", , , , , ,="New Zealand Apr 2021 Activity",="Income Tax refund reclass",114,38389,P,          $-6745.36,          $-6745.36, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 7,="LDI6Q0721A",KMOELLER,="N",="LDI",31-JUL-2021,0,="06Q",="790200", , , , , ,="New Zealand July 2021 Activity",="Reclass of duplicate CIT py",95,38698,P,           $3339.29,           $3339.29, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 4,="LDI6R0421A",MDUDLEY,="N",="LDI",30-APR-2021,0,="06R",="790200", , , , , ,="RUSSIA APR 2021 ACTIVITY",="Federal Treasury Department",2,7154,P,             $90.62,             $90.62, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 4,="LDI6R0421A",MDUDLEY,="N",="LDI",30-APR-2021,0,="06R",="790200", , , , , ,="RUSSIA APR 2021 ACTIVITY",="Federal Treasury Department",4,7156,P,            $513.52,            $513.52, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 5,="LDI6R0521A",MDUDLEY,="N",="LDI",31-MAY-2021,0,="06R",="790200", , , , , ,="RUSSIA MAY 2021 ACTIVITY",="Federal Treasury Department",6,7236,P,            $272.80,            $272.80, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 5,="LDI6R0521A",MDUDLEY,="N",="LDI",31-MAY-2021,0,="06R",="790200", , , , , ,="RUSSIA MAY 2021 ACTIVITY",="Federal Treasury Department",8,7238,P,             $48.14,             $48.14, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 7,="LDI6R0721A",MDUDLEY,="N",="LDI",31-JUL-2021,0,="06R",="790200", , , , , ,="RUSSIA JUL 2021 ACTIVITY",="Federal Treasury Department",35,7386,P,              $4.12,              $4.12, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 7,="LDI6R0721A",MDUDLEY,="N",="LDI",31-JUL-2021,0,="06R",="790200", , , , , ,="RUSSIA JUL 2021 ACTIVITY",="Federal Treasury Department",37,7388,P,             $23.32,             $23.32, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022,10,="LDI6R1021A",MDUDLEY,="N",="LDI",31-OCT-2021,0,="06R",="790200", , , , , ,="RUSSIA OCT 2021 ACTIVITY",="Federal Treasury Department",43,7622,P,            $128.16,            $128.16, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022,10,="LDI6R1021A",MDUDLEY,="N",="LDI",31-OCT-2021,0,="06R",="790200", , , , , ,="RUSSIA OCT 2021 ACTIVITY",="Federal Treasury Department",45,7624,P,            $726.26,            $726.26, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 1,="LDI6S0121A",KMOELLER,="N",="LDI",31-JAN-2021,0,="06S",="790200", , , , , ,="Philippines Jan 2021 Activity",="VAT allowance  Jan 2021",131,22651,P,             $47.93,             $47.93, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 1,="LDI6S0121A",KMOELLER,="N",="LDI",31-JAN-2021,0,="06S",="790200", , , , , ,="Philippines Jan 2021 Activity",="Inland-292100039685606 REG",133,22653,P,             $10.40,             $10.40, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 2,="LDI6S0221A",KMOELLER,="N",="LDI",28-FEB-2021,0,="06S",="790200", , , , , ,="Philippines Feb 2021 Activity",="Inland Revenue 292100039685",4,22658,P,             $10.40,             $10.40, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 2,="LDI6S0221A",KMOELLER,="N",="LDI",28-FEB-2021,0,="06S",="790200", , , , , ,="Philippines Feb 2021 Activity",="Reversal of Web Accrual Jan",5,22659,P,            $-10.40,            $-10.40, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 2,="LDI6S0221A",KMOELLER,="N",="LDI",28-FEB-2021,0,="06S",="790200", , , , , ,="Philippines Feb 2021 Activity",="VAT allowance  Feb 2021",124,22778,P,             $15.89,             $15.89, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 3,="LDI6S0321A",KMOELLER,="N",="LDI",31-MAR-2021,0,="06S",="790200", , , , , ,="Philippines Mar 2021 Activity",="VAT allowance  Mar 2021",307,23086,P,            $163.52,            $163.52, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 4,="LDI6S0421A",KMOELLER,="N",="LDI",30-APR-2021,0,="06S",="790200", , , , , ,="Philippines Apr 2021 Activity",="Inland Revenue CIT PAYMENT",59,23146,P,           $3824.92,           $3824.92, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 4,="LDI6S0421A",KMOELLER,="N",="LDI",30-APR-2021,0,="06S",="790200", , , , , ,="Philippines Apr 2021 Activity",="VAT allowance  Apr 2021",123,23210,P,             $24.69,             $24.69, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 5,="LDI6S0521A",KMOELLER,="N",="LDI",31-MAY-2021,0,="06S",="790200", , , , , ,="Philippines May 2021 Activity",="VAT allowance  May 2021",143,23370,P,            $665.35,            $665.35, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 6,="LDI6S0621A",KMOELLER,="N",="LDI",30-JUN-2021,0,="06S",="790200", , , , , ,="Philippines June 2021 Activity",="Inland Revenue TAX PMT Q1 2",34,23389,P,             $96.31,             $96.31, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 6,="LDI6S0621A",KMOELLER,="N",="LDI",30-JUN-2021,0,="06S",="790200", , , , , ,="Philippines June 2021 Activity",="VAT allowance  June 2021",163,23520,P,             $12.36,             $12.36, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 7,="LDI6S0721A",KMOELLER,="N",="LDI",31-JUL-2021,0,="06S",="790200", , , , , ,="Philippines July 2021 Activity",="VAT allowance  July 2021",99,23623,P,             $49.94,             $49.94, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 8,="LDI6S0821A",KMOELLER,="N",="LDI",31-AUG-2021,0,="06S",="790200", , , , , ,="Philippines Aug 2021 Activity",="VAT allowance  Aug 2021",271,23892,P,            $-46.54,            $-46.54, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 9,="LDI6S0921A",KMOELLER,="N",="LDI",30-SEP-2021,0,="06S",="790200", , , , , ,="Philippines Sept 2021 Activity",="Inland Revenue INCOME TAX P",18,23911,P,          $10138.10,          $10138.10, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 9,="LDI6S0921A",KMOELLER,="N",="LDI",30-SEP-2021,0,="06S",="790200", , , , , ,="Philippines Sept 2021 Activity",="VAT allowance  Sept 2021",132,24029,P,             $23.46,             $23.46, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022,10,="LDI6S1021A",KMOELLER,="N",="LDI",31-OCT-2021,0,="06S",="790200", , , , , ,="Philippines Oct 2021 Activity",="VAT allowance  Oct 2021",125,24157,P,             $42.69,             $42.69, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022,11,="LDI6S1121A",KMOELLER,="N",="LDI",30-NOV-2021,0,="06S",="790200", , , , , ,="Philippines Nov 2021 Activity",="VAT allowance  Nov 2021",146,24304,P,            $612.23,            $612.23, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 2,="LDI7C0221A",MDUDLEY,="N",="LDI",28-FEB-2021,0,="07C",="790200", , , , , ,="AUSTRIA FEB 2021 ACTIVITY",="Finanzamt Wien 1/23 Q1 01 0",53,30454,P,            $725.61,            $725.61, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 5,="LDI7C0521A",MDUDLEY,="N",="LDI",31-MAY-2021,0,="07C",="790200", , , , , ,="AUSTRIA MAY 2021 ACTIVITY",="Finanzamt Wien 1/23 Q2 04 0",10,30975,P,            $708.59,            $708.59, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 8,="LDI7C0821A",MDUDLEY,="N",="LDI",31-AUG-2021,0,="07C",="790200", , , , , ,="AUSTRIA AUG 2021 ACTIVITY",="Finanzamt Wien 1/23 Q3 07 0",4,31512,P,            $704.23,            $704.23, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022,11,="LDI7C1121A",MDUDLEY,="N",="LDI",30-NOV-2021,0,="07C",="790200", , , , , ,="AUSTRIA NOV 2021 ACTIVITY",="Finanzamt Wien 1/23 Q4 10 1",5,32006,P,            $691.58,            $691.58, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 1,="LDI7K0121A",BGUDENKA,="N",="LDI",31-JAN-2021,0,="07K",="790200", , , , , ,="Brazil 07K Jan 2021 Activity",="IRPJ PAYABLE 12/2020",102, ,P,          $60653.07,          $60653.07, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 1,="LDI7K0121A",BGUDENKA,="N",="LDI",31-JAN-2021,0,="07K",="790200", , , , , ,="Brazil 07K Jan 2021 Activity",="CSLL PAYABLE 12/2020",104, ,P,          $23503.38,          $23503.38, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 1,="LDI7K0121A",BGUDENKA,="N",="LDI",31-JAN-2021,0,="07K",="790200", , , , , ,="Brazil 07K Jan 2021 Activity",="IRPJ DEFERRED DEDUCTIBLE 20",106, ,P,          $-5832.09,          $-5832.09, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 1,="LDI7K0121A",BGUDENKA,="N",="LDI",31-JAN-2021,0,="07K",="790200", , , , , ,="Brazil 07K Jan 2021 Activity",="CSLL DEFERRED DEDUCTIBLE 20",108, ,P,          $-2099.55,          $-2099.55, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 1,="LDI7K0121A",BGUDENKA,="N",="LDI",31-JAN-2021,0,="07K",="790200", , , , , ,="Brazil 07K Jan 2021 Activity",="ACCRUAL CSLL DEFERRED 2020",110, ,P,            $325.29,            $325.29, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 1,="LDI7K0121A",BGUDENKA,="N",="LDI",31-JAN-2021,0,="07K",="790200", , , , , ,="Brazil 07K Jan 2021 Activity",="ACCRUAL IRPJ DEFERRED 2020",112, ,P,            $903.60,            $903.60, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 1,="LDI7K0121A",BGUDENKA,="N",="LDI",31-JAN-2021,0,="07K",="790200", , , , , ,="Brazil 07K Jan 2021 Activity",="REVERSE ACCRUAL DEFERRED TA",443, ,P,           $9370.32,           $9370.32, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 1,="LDI7K0121A",BGUDENKA,="N",="LDI",31-JAN-2021,0,="07K",="790200", , , , , ,="Brazil 07K Jan 2021 Activity",="REVERSE ACCRUAL DEFERRED TA",446, ,P,         $-27027.19,         $-27027.19, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 1,="LDI7K0121A",BGUDENKA,="N",="LDI",31-JAN-2021,0,="07K",="790200", , , , , ,="Brazil 07K Jan 2021 Activity",="REVERSE ACCRUAL DEFERRED TA",449, ,P,          $78251.09,          $78251.09, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022,10,="LDI7K1021A",BGUDENKA,="N",="LDI",31-OCT-2021,0,="07K",="790200", , , , , ,="Brazil 07K October 2021 Activi",="CSLL PAYABLE 09/2021",13, ,P,           $3533.51,           $3533.51, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022,10,="LDI7K1021A",BGUDENKA,="N",="LDI",31-OCT-2021,0,="07K",="790200", , , , , ,="Brazil 07K October 2021 Activi",="IRPJ PAYABLE 09/2021",41, ,P,           $6378.60,           $6378.60, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 1,="LDI7M0121A",KMOELLER,="N",="LDI",31-JAN-2021,0,="07M",="790200", , , , , ,="Malaysia Jan 2021 Activity",="Ketua Pengarah Hasil Dalam",6,17149,P,           $7692.07,           $7692.07, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 1,="LDI7M0121A",KMOELLER,="N",="LDI",31-JAN-2021,0,="07M",="790200", , , , , ,="Malaysia Jan 2021 Activity",="Ketua Pengarah Hasil Dalam",8,17151,P,           $1538.16,           $1538.16, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 1,="LDI7M0121A",KMOELLER,="N",="LDI",31-JAN-2021,0,="07M",="790200", , , , , ,="Malaysia Jan 2021 Activity",="Rev_WEB accrual Dec 2020",134,17277,P,          $-7692.07,          $-7692.07, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 2,="LDI7M0221A",KMOELLER,="N",="LDI",28-FEB-2021,0,="07M",="790200", , , , , ,="Malaysia Feb 2021 Activity",="Ketua Pengarah Hasil Dalam",96,17443,P,           $1548.49,           $1548.49, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 3,="LDI7M0321A",KMOELLER,="N",="LDI",31-MAR-2021,0,="07M",="790200", , , , , ,="Malaysia Mar 2021 Activity",="Ketua Pengarah Hasil Dalam",174,17720,P,           $1544.81,           $1544.81, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 4,="LDI7M0421A",KMOELLER,="N",="LDI",30-APR-2021,0,="07M",="790200", , , , , ,="Malaysia Apr 2021 Activity",="Ketua Pengarah Hasil Dalam",20,17985,P,           $1527.15,           $1527.15, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 5,="LDI7M0521A",KMOELLER,="N",="LDI",31-MAY-2021,0,="07M",="790200", , , , , ,="Malaysia May 2021 Activity",="Ketua Pengarah Hasil Dalam",132,18249,P,           $2648.23,           $2648.23, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 7,="LDI7M0721A",KMOELLER,="N",="LDI",31-JUL-2021,0,="07M",="790200", , , , , ,="Malaysia July 2021 Activity",="Ketua Pengarah Hasil Dalam",99,18696,P,           $2647.02,           $2647.02, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 7,="LDI7M0721A",KMOELLER,="N",="LDI",31-JUL-2021,0,="07M",="790200", , , , , ,="Malaysia July 2021 Activity",="Ketua Pengarah Hasil Dalam",101,18698,P,           $2647.02,           $2647.02, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 7,="LDI7M0721A",KMOELLER,="N",="LDI",31-JUL-2021,0,="07M",="790200", , , , , ,="Malaysia July 2021 Activity",="Jabatan Kastam Diraja Malay",176,18773,P,           $1754.84,           $1754.84, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 8,="LDI7M0821A",KMOELLER,="N",="LDI",31-AUG-2021,0,="07M",="790200", , , , , ,="Malaysia Aug 2021 Activity",="Ketua Pengarah Hasil Dalam",4,18939,P,           $2613.25,           $2613.25, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 9,="LDI7M0921A",KMOELLER,="N",="LDI",30-SEP-2021,0,="07M",="790200", , , , , ,="Malaysia Sept 2021 Activity",="Ketua Pengarah Hasil Dalam",11,19190,P,           $2586.61,           $2586.61, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022,10,="LDI7M1021A",KMOELLER,="N",="LDI",31-OCT-2021,0,="07M",="790200", , , , , ,="Malaysia Oct 2021 Activity",="Ketua Pengarah Hasil Dalam",2,19343,P,           $2626.04,           $2626.04, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022,11,="LDI7M1121A",KMOELLER,="N",="LDI",30-NOV-2021,0,="07M",="790200", , , , , ,="Malaysia Nov 2021 Activity",="Ketua Pengarah Hasil Dalam",100,19664,P,           $2622.64,           $2622.64, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 4,="LDI7Q0421A",KMOELLER,="N",="LDI",30-APR-2021,0,="07Q",="790200", , , , , ,="Korea Apr 2021 Activity",="NTS Samsung District Office",26,51025,P,           $1414.24,           $1414.24, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 8,="LDI7Q0821A",KMOELLER,="N",="LDI",31-AUG-2021,0,="07Q",="790200", , , , , ,="Korea Aug 2021 Activity",="NTS Samsung District Office",132,51984,P,           $2376.27,           $2376.27, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 1,="LDI7Y0121A",MDUDLEY,="N",="LDI",31-JAN-2021,0,="07Y",="790200", , , , , ,="HUNGARY JAN 2021 ACTIVITY",="NAV Innovacios jarulek beve",10,9474,P,            $263.34,            $263.34, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 1,="LDI7Y0121A",MDUDLEY,="N",="LDI",31-JAN-2021,0,="07Y",="790200", , , , , ,="HUNGARY JAN 2021 ACTIVITY",="NAV Innovacios jarulek beve",12,9476,P,             $94.53,             $94.53, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 3,="LDI7Y0321A",MDUDLEY,="N",="LDI",31-MAR-2021,0,="07Y",="790200", , , , , ,="HUNGARY MAR 2021 ACTIVITY",="Municipal Tax Authority of",11,9681,P,           $3490.45,           $3490.45, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 4,="LDI7Y0421A",MDUDLEY,="N",="LDI",30-APR-2021,0,="07Y",="790200", , , , , ,="HUNGARY APR 2021 ACTIVITY",="NAV Tarsasagi ado beveteli",60,9886,P,            $154.00,            $154.00, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 4,="LDI7Y0421A",MDUDLEY,="N",="LDI",30-APR-2021,0,="07Y",="790200", , , , , ,="HUNGARY APR 2021 ACTIVITY",="NAV Innovacios jarulek beve",62,9888,P,            $255.58,            $255.58, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 6,="LDI7Y0621A",MDUDLEY,="N",="LDI",30-JUN-2021,0,="07Y",="790200", , , , , ,="HUNGARY JUN 2021 ACTIVITY",="NAV Tarsasagi ado beveteli",19,10112,P,            $244.95,            $244.95, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
